x
2636.49398642356
942.690936258188
2474.72866651471
4691.48674642449
3228.12012071567
1051.28774853781
2662.57032641934
1473.54919313565
2563.60171112848
2700.55415452652
1313.91861673983
1081.33794572613
2540.06058671427
793.296649136019
2997.30447169717
3168.95609094357
3225.43038861772
3224.02509380307
962.994852289353
2050.06034453488
2597.46302322932
1778.64143907602
1845.22847901562
901.367581241046
1135.71584251732
3108.72915257875
1792.43303200157
2953.18024516307
1815.05358049698
4195.09203499218
3834.63326401455
2971.29213880944
1164.93692258481
1405.60229567349
1605.75867111397
3309.50470685453
913.164676253313
1089.19847206227
2506.09274683305
2788.8979027233
3367.19935156241
3052.50742018691
1387.25485568165
1779.73923445592
3132.17923484431
3062.93589411376
1799.34475443993
2422.3216687217
2698.17557703082
2720.2906616557
1811.40596280695
1081.8768491356
3469.48930698031
3493.72461605936
2437.09473686708
1882.29225152413
3068.05046080835
1822.54868833754
1771.25332523462
1380.07538023246
3914.03771942
1786.84713739889
899.954728992544
1220.39990159076
2846.58456240659
917.177433853456
976.247812821212
1683.4025475589
1666.30950261396
2941.67450794103
3197.26907327424
886.852585689591
1621.00513870041
3893.17707796475
683.92865051168
2055.03725697913
3412.03271169482
3101.89188065777
1747.69884869843
1227.48183214391
1648.99576397418
1085.20249546444
2439.50634427853
1866.71324560388
2281.4410992429
865.936911491045
3932.31089179929
922.284533901741
987.852860810887
2984.9447669891
1201.51891167844
3175.53415441859
1796.6496392917
2458.30260649079
2458.29337643469
4461.337297562
978.256005408798
2859.62485850658
3362.9242959415
1697.47802208687
2564.50678627441
3949.84976725275
1224.19332125809
3976.89937643985
3244.01456922562
2766.05814059784
2170.29169823746
835.433522886269
4391.39174087313
3128.6130860485
1681.96881174372
2854.79596586164
1997.10224138393
1590.02660038903
3239.18077082365
1577.30835993484
1825.8482036283
1850.69682774226
1557.0827711137
3789.82454646817
1046.47705230544
1668.32358871804
1691.718297893
977.018787318706
3710.89793596406
4076.56569511893
1501.12631843523
1012.08658005608
3096.08863373142
1676.68100350922
845.462415031305
3872.9404413954
984.407318596242
1863.02307858075
5056.32825404927
1761.78117621494
3595.1908772518
3110.09619730422
2396.05600270386
2334.54331739222
3496.97233656445
4396.37268513429
2600.13278582938
2779.75992714092
2380.88695990394
3938.61817508013
893.797656947592
1191.43131083337
2079.6395278622
2746.27953749436
2127.23697438032
1463.75170938408
1054.90885850704
2249.81842762452
1047.27710751862
1830.26933004339
2059.25046939267
2825.90610410613
1343.77672561437
1727.17452730536
774.883804884544
1199.09966021025
815.350905622302
1540.87026766352
4296.06739776858
2606.14545159229
2907.66344607976
3707.01379325362
1532.30738844331
952.665151741758
4535.00185057519
2861.88613782316
1910.33884947718
2534.59055720106
1252.38459565564
2576.64766230075
2812.31066975458
1469.29662422993
3855.8681623567
770.499604494281
3161.4255227323
2241.19603258747
1033.06894899885
864.620636300448
1722.9947119171
2754.2269876346
1925.82892722482
2741.74644104437
1506.84878621626
2903.03124667409
3158.69973533716
3123.44487607709
2287.30052566486
1509.65991627555
3356.44570107671
972.327902100891
1622.72136805522
1515.14543406844
980.640730183894
841.714175941151
4102.41678817895
1441.36788560728
1949.51257005304
1717.65352322101
2550.0255886053
924.165091436355
2507.62805802477
931.697389565528
801.464180739947
1054.57318173198
2608.9133289183
2708.36075422803
2411.85864140389
1847.60855955479
897.898200777591
1704.71021932111
849.574103529286
2797.84917042804
